,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2061,3552001,13875,JINDRILL,JINDAL DRILLING IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2062,5284353,20642,JINDWORLD,JINDAL WORLDWIDE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2063,6575105,25684,JISLDVREQS,JAIN DVR EQUITY SHARES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2064,2661633,10397,JISLJALEQS,JAIN IRRIGATION SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2065,5041921,19695,JITFINFRA-BE,JITF INFRALOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2066,3011073,11762,JIYAECO-BE,JIYA ECO-PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2067,3397121,13270,JKCEMENT,JK CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2068,3908097,15266,JKIL,JKUMAR INFR.LTD.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2069,3453697,13491,JKLAKSHMI,JK LAKSHMI CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2070,3036161,11860,JKPAPER,JK PAPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
2071,3695361,14435,JKTYRE,JK TYRE & INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2072,1819905,7109,JMA,JULLUNDUR MOT AGENCY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2073,1134081,4430,JMCPROJECT,JMC PROJECTS (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE
2074,3491073,13637,JMFINANCIL,JM FINANCIAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2075,3704321,14470,JMTAUTOLTD,JMT AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2076,7589377,29646,JNPT-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2077,4333313,16927,JOCIL,JOCIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2078,2933761,11460,JPASSOCIAT,JAIPRAKASH ASSOCIATES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2079,4838145,18899,JPINFRATEC-BE,JAYPEE INFRATECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2080,8066817,31511,JPOLYINVST-BE,JIND POL INV & FIN CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2081,3011329,11763,JPPOWER,JAIPRAKASH POWER VEN.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2082,2876417,11236,JSL,JINDAL STAINLESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2083,3149825,12304,JSLHISAR,JINDAL STAINLESS (H),0.0,,0.0,0.05,1,EQ,NSE,NSE
2084,4574465,17869,JSWENERGY,JSW ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2085,3041281,11880,JSWHL,JSW HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2086,1195777,4671,JSWISPL,JSW ISPAT SPE PRO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2087,3001089,11723,JSWSTEEL,JSW STEEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2088,828673,3237,JTEKTINDIA,JTEKT INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2089,931073,3637,JUBILANT,JUBILANT LIFE SCIENCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2090,4632577,18096,JUBLFOOD,JUBILANT FOODWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2091,5514497,21541,JUBLINDS,JUBILANT INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2092,3085313,12052,JUMPNET,JUMP NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2093,2800385,10939,JUNIORBEES,NIP IND ETF JUNIOR BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
2094,7670273,29962,JUSTDIAL,JUSTDIAL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2095,3877377,15146,JYOTHYLAB,JYOTHY LABS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2096,617217,2411,JYOTISTRUC-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2097,462081,1805,KABRAEXTRU,KABRA EXTRUSION TECHNIK L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2098,462849,1808,KAJARIACER,KAJARIA CERAMICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2099,463617,1811,KAKATCEM,KAKATIYA CEM SUGAR &IND L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2100,464385,1814,KALPATPOWR,KALPATARU POWER TRANS. LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2101,5031169,19653,KALYANI-BE,KALYANI COMMERCIALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2102,3880961,15160,KALYANIFRG-BE,KALYANI FORGE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2103,467457,1826,KAMATHOTEL,KAMAT HOTELS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
2104,3444993,13457,KAMDHENU,KAMDHENU,0.0,,0.0,0.05,1,EQ,NSE,NSE
2105,6601217,25786,KANANIIND,KANANI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2106,469761,1835,KANORICHEM,KANORIA CHEMICALS & INDUS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2107,306177,1196,KANSAINER,KANSAI NEROLAC PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2108,4856065,18969,KAPSTON-BE,KAPSTON FACILITIES MGMT L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2109,602625,2354,KARDA,KARDA CONSTRUCTIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2110,6242561,24385,KARMAENG,KARMA ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2111,470529,1838,KARURVYSYA,KARUR VYSYA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2112,3875841,15140,KAUSHALYA-BE,KAUSHALYA INFRA DEV.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2113,2630657,10276,KAYA,KAYA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2114,471297,1841,KCP,KCP,0.0,,0.0,0.05,1,EQ,NSE,NSE
2115,1231105,4809,KCPSUGIND,KCP SUGAR IND CORP.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2116,3816449,14908,KDDL,KDDL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2117,3394561,13260,KEC,KEC INTL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2118,4664321,18220,KECL,KIRLOSKAR ELECTRIC CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2119,289025,1129,KEERTI,KEERTI KNOW & SKILL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2120,3407361,13310,KEI,KEI INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2121,3438081,13430,KELLTONTEC,KELLTON TECH SOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2122,3031297,11841,KENNAMET,KENNAMETAL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2123,3360001,13125,KERNEX-BE,KERNEX MICROSYS(I),0.0,,0.0,0.05,1,EQ,NSE,NSE
2124,475905,1859,KESORAMIND,KESORAM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2125,1064193,4157,KEYFINSERV,KEYNOTE FIN SERV.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2126,3866113,15102,KGL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2127,108801,425,KHADIM,KHADIM INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2128,229377,896,KHAICHEM,KHAITAN CHEM & FERT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2129,2468097,9641,KHANDSE,KHANDWALA SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2130,2449921,9570,KHFM-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2131,5406465,21119,KICL,KALYANI INVEST CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2132,5104897,19941,KILITCH-BE,KILITCH DRUGS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2133,4849665,18944,KINGFA,KINGFA SCI & TEC IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2134,4896257,19126,KIOCL,KIOCL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2135,4259585,16639,KIRIINDUS,KIRI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2136,3703297,14466,KIRLFER,KIRLOSKAR FERROUS IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
2137,4756737,18581,KIRLOSBROS,KIRLOSKAR BROTHERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2138,5359617,20936,KIRLOSENG,KIRLOSKAR OIL ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE
2139,4870401,19025,KIRLOSIND,KIRLOSKAR INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2140,7398145,28899,KITEX,KITEX GARMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2141,3425537,13381,KKCL,KEWAL KIRAN CLOTHING,0.0,,0.0,0.05,1,EQ,NSE,NSE
2142,4551937,17781,KKVAPOW-SM,,0.0,,0.0,0.05,250,EQ,NSE,NSE
2143,3754753,14667,KMSUGAR,K M SUGAR MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2144,3912449,15283,KNRCON,KNR CONSTRU.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2145,4535041,17715,KOHINOOR-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2146,4307713,16827,KOKUYOCMLN,KOKUYO CAMLIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2147,3871745,15124,KOLTEPATIL,KOLTE PATIL DEV..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2148,491265,1919,KOPRAN,KOPRAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2149,492033,1922,KOTAKBANK,KOTAK MAHINDRA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2150,1497857,5851,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2151,3803649,14858,KOTAKGOLD,KOTAK GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
2152,4634113,18102,KOTAKNIFTY,KOTAK NIFTY ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2153,2932993,11457,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2154,3855617,15061,KOTAKPSUBK,KOTAK PSU BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE
2155,2981633,11647,KOTARISUG,KOTHARI SUG & CHEM.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2156,1176065,4594,KOTHARIPET,KOTHARI PETROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2157,1415169,5528,KOTHARIPRO,KOTHARI PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2158,2478849,9683,KPITTECH,KPIT TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2159,3817473,14912,KPRMILL,KPR MILL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2160,2707713,10577,KRBL,KRBL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2161,495873,1937,KREBSBIO,KREBS BIOCHEMICALS & IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
2162,2940929,11488,KRIDHANINF-BE,KRIDHAN INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2163,3292161,12860,KRISHANA-BE,KRISHANA PHOSCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2164,1423873,5562,KRITIKA-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
2165,498945,1949,KSB,KSB,0.0,,0.0,0.05,1,EQ,NSE,NSE
2166,3832833,14972,KSCL,KAVERI SEED CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2167,123905,484,KSERASERA-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2168,1367297,5341,KSHITIJPOL-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
2169,337665,1319,KSK-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2170,4835585,18889,KSL,KALYANI STEELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2171,4886273,19087,KSOLVES-SM,,0.0,,0.0,0.05,600,EQ,NSE,NSE
2172,2061825,8054,KTKBANK,KARNATAKA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2173,3550721,13870,KUANTUM,KUANTUM PAPERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2174,4581633,17897,KWALITY,KWALITY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2175,6386689,24948,L&TFH,L&T FINANCE HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2176,2354689,9198,L&TFINANCE-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2177,2355201,9200,L&TFINANCE-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2178,2356225,9204,L&TFINANCE-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2179,2356737,9206,L&TFINANCE-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2180,2358273,9212,L&TFINANCE-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2181,2358785,9214,L&TFINANCE-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2182,2359297,9216,L&TFINANCE-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2183,2362113,9227,L&TFINANCE-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2184,2362625,9229,L&TFINANCE-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2185,2363137,9231,L&TFINANCE-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2186,2363649,9233,L&TFINANCE-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2187,2364161,9235,L&TFINANCE-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2188,2459137,9606,L&TFINANCE-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2189,2460673,9612,L&TFINANCE-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2190,2461185,9614,L&TFINANCE-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2191,2462209,9618,L&TFINANCE-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2192,2463233,9622,L&TFINANCE-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2193,2463745,9624,L&TFINANCE-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2194,2465281,9630,L&TFINANCE-NP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2195,2468865,9644,L&TFINANCE-NQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2196,2470401,9650,L&TFINANCE-NR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2197,2471937,9656,L&TFINANCE-NS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2198,2473473,9662,L&TFINANCE-NT,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2199,2475265,9669,L&TFINANCE-NU,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2200,2476545,9674,L&TFINANCE-NV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2201,2477057,9676,L&TFINANCE-NW,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2202,3952129,15438,L&TFINANCE-NX,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2203,3962369,15478,L&TFINANCE-NY,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2204,3983873,15562,L&TFINANCE-NZ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2205,3990017,15586,L&TFINANCE-Y1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2206,3994625,15604,L&TFINANCE-Y2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2207,4000769,15628,L&TFINANCE-Y3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2208,4004097,15641,L&TFINANCE-Y4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2209,4007937,15656,L&TFINANCE-Y5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2210,4015105,15684,L&TFINANCE-Y6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2211,4027649,15733,L&TFINANCE-Y7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2212,4035329,15763,L&TFINANCE-Y8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2213,4045313,15802,L&TFINANCE-Y9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2214,5772033,22547,L&TINFRA-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2215,5772545,22549,L&TINFRA-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2216,1202177,4696,LAGNAM-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2217,1222145,4774,LAKPRE-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2218,2983425,11654,LALPATHLAB,DR. LAL PATH LABS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2219,1640193,6407,LAMBODHARA,LAMBODHARA TEXTILES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2220,3692289,14423,LAOPALA,LA OPALA RG,0.0,,0.0,0.05,1,EQ,NSE,NSE
2221,5558529,21713,LASA,LASA SUPERGENERICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2222,846593,3307,LATTEYS-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2223,4923905,19234,LAURUSLABS,LAURUS LABS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2224,5180417,20236,LAXMICOT-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
2225,506625,1979,LAXMIMACH,LAKSHMI MACHINES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2226,667137,2606,LEMONTREE,LEMON TREE HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2227,5525761,21585,LEXUS-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
2228,2022913,7902,LFIC,LAKSHMI FIN IND CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
2229,4690177,18321,LGBBROSLTD,LG BALAKRISHNAN & BROS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2230,4313345,16849,LGBFORGE-BE,LGB FORGE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2231,4729601,18475,LGHL-SM,,0.0,,0.0,0.05,8000,EQ,NSE,NSE
2232,2836993,11082,LIBAS,LIBAS CONSU PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2233,510465,1994,LIBERTSHOE,LIBERTY SHOES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2234,511233,1997,LICHSGFIN,LIC HOUSING FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2235,1551873,6062,LICNETFGSC,LICNAMC - LICNMFET,0.0,,0.0,0.01,1,EQ,NSE,NSE
2236,2897665,11319,LICNETFN50,LICNAMC - LICNFENGP,0.0,,0.0,0.01,1,EQ,NSE,NSE
2237,2928897,11441,LICNETFSEN,LICNAMC - LICNFESGP,0.0,,0.0,0.01,1,EQ,NSE,NSE
2238,3898625,15229,LICNFNHGP,LICNAMC - LICNFNHGP,0.0,,0.0,0.01,1,EQ,NSE,NSE
2239,147969,578,LIKHITHA,LIKHITHA INFRASTRUC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2240,2968577,11596,LINCOLN,LINCOLN PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2241,1779457,6951,LINCPEN,LINC PEN & PLASTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2242,416513,1627,LINDEINDIA,LINDE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2243,2817537,11006,LIQUIDBEES,NIP IND ETF LIQUID BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
2244,493313,1927,LIQUIDETF,DSP LIQUID ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2245,3439617,13436,LOKESHMACH,LOKESH MACHINES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2246,4302593,16807,LOTUSEYE,LOTUS EYE HOSP & INST L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2247,5739265,22419,LOVABLE-BE,LOVABLE LINGERIE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2248,4316929,16863,LPDC,LANDMARK PR.DEV.CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
2249,4558081,17805,LSIL-BE,LLOYDS STEELS IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2250,2939649,11483,LT,LARSEN & TOUBRO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2251,4561409,17818,LTI,L&T INFOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2252,4752385,18564,LTTS,L&T TECHNOLOGY SER..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2253,516609,2018,LUMAXIND,LUMAX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2254,3587585,14014,LUMAXTECH,LUMAX AUTO TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2255,2672641,10440,LUPIN,LUPIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2256,2893057,11301,LUXIND,LUX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2257,519169,2028,LYKALABS,LYKA LABS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2258,8056833,31472,LYPSAGEMS-BE,LYPSA GEMS & JEWEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2259,519937,2031,M&M,MAHINDRA & MAHINDRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2260,3400961,13285,M&MFIN,M&M FIN. SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2261,5131777,20046,M&MFIN-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2262,5132289,20048,M&MFIN-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2263,5132801,20050,M&MFIN-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2264,5484289,21423,M100,MOST SHARES M100 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2265,4937985,19289,M50,MOST SHARES M50 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2266,3844353,15017,MAANALU,MAAN ALUMINIUM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2267,5720833,22347,MACPOWER,MACPOWER CNC MACHINES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2268,3878657,15151,MADHAV,MADHAV MARBLE & GRANITE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2269,3499009,13668,MADHUCON-BE,MADHUCON PROJECTS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2270,1257217,4911,MADRASFERT,MADRAS FERTILISERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2271,307201,1200,MAESGETF,MIRAEAMC - MAESGETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2272,5476353,21392,MAGADSUGAR,MAGADH SUGAR & ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2273,2919169,11403,MAGMA,MAGMA FINCORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
2274,2546177,9946,MAGMA-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2275,2546689,9948,MAGMA-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2276,2547201,9950,MAGMA-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2277,2551297,9966,MAGMA-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2278,2552065,9969,MAGMA-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2279,2553601,9975,MAGMA-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2280,2555393,9982,MAGMA-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2281,3828993,14957,MAGNUM,MAGNUM VENTURES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2282,2912513,11377,MAHABANK,BANK OF MAHARASHTRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2283,2221825,8679,MAHAPEXLTD-BE,MAHA RASHTRA APEX COPR. L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2284,4486913,17527,MAHASTEEL,MAHAMAYA STEEL INDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2285,4506369,17603,MAHEPC,MAHINDRA EPC IRRIG,0.0,,0.0,0.05,1,EQ,NSE,NSE
2286,2451713,9577,MAHESHWARI-BE,MAHESHWARI LOGISTICS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2287,726785,2839,MAHICKRA-SM,,0.0,,0.0,0.05,1500,EQ,NSE,NSE
2288,3823873,14937,MAHINDCIE,MAHINDRA CIE AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2289,2060801,8050,MAHLIFE,MAHINDRA LIFESPACE DEVLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
2290,98561,385,MAHLOG,MAHINDRA LOGISTIC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2291,533761,2085,MAHSCOOTER,MAHARASHTRA SCOOTERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2292,534529,2088,MAHSEAMLES,MAHARASHTRA SEAMLESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2293,6281729,24538,MAITHANALL,MAITHAN ALLOYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2294,2639361,10310,MAJESCO,MAJESCO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2295,3418881,13355,MALUPAPER-BE,MALU PAPER MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2296,1626369,6353,MAN50ETF,MIRAEAMC - MAN50ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2297,1899521,7420,MANAKALUCO,MANAK ALUMINIUM CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2298,1897729,7413,MANAKCOAT,MAN COAT METAL & IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
2299,3890945,15199,MANAKSIA,MANAKSIA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2300,1910529,7463,MANAKSTEEL,MANAKSIA STEELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2301,3531777,13796,MANALIPETC,MANALI PETROCHEMICALS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2302,4879617,19061,MANAPPURAM,MANAPPURAM FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2303,5554433,21697,MANAV-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
2304,3025153,11817,MANGALAM,MANGALAM DRUG & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2305,3841793,15007,MANGCHEFER,MANG.CHEM.FERT.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
2306,539137,2106,MANGLMCEM,MANGALAM CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2307,539905,2109,MANGTIMBER,MANGALAM TIMBER PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2308,3042305,11884,MANINDS,MAN INDUSTRIES (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE
2309,4665857,18226,MANINFRA,MAN INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2310,3474433,13572,MANUGRAPH,MANUGRAPH INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
